file,flow_file,length,width,height,label
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c06.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c06.avi,188,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c07.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c07.avi,261,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c01.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c01.avi,153,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c02.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c02.avi,98,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c03.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c03.avi,106,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c04.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c04.avi,124,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c05.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c05.avi,120,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c01.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c01.avi,140,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c02.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c02.avi,178,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c03.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c03.avi,125,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c04.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c04.avi,138,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c05.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c05.avi,180,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c01.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c01.avi,226,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c02.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c02.avi,120,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c03.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c03.avi,141,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c04.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c04.avi,208,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c05.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c05.avi,127,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c06.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c06.avi,212,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c01.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c01.avi,175,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c02.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c02.avi,99,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c03.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c03.avi,168,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c04.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c04.avi,120,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c05.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c05.avi,119,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c06.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c06.avi,137,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c01.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c01.avi,185,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c02.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c02.avi,186,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c03.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c03.avi,237,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c04.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c04.avi,132,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c05.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c05.avi,160,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c01.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c01.avi,169,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c02.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c02.avi,193,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c03.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c03.avi,232,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c04.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c04.avi,187,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c05.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c05.avi,259,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c06.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c06.avi,197,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c07.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c07.avi,182,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c01.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c01.avi,125,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c02.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c02.avi,233,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c03.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c03.avi,114,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c04.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c04.avi,98,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c05.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c05.avi,201,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c01.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c01.avi,116,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c02.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c02.avi,173,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c03.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c03.avi,94,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c04.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c04.avi,105,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c05.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c05.avi,182,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c01.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c01.avi,159,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c02.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c02.avi,170,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c03.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c03.avi,157,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c04.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c04.avi,224,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c05.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c05.avi,187,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c01.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c01.avi,180,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c02.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c02.avi,243,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c03.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c03.avi,126,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c04.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c04.avi,131,320.0,240.0,0
/mnt/d/Datasets/UCF101/UCF-101/ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c01.avi,/mnt/d/Datasets/UCF101_Flow/ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c01.avi,182,320.0,240.0,0
